4016009247,1026,Rohit Raja,95400,2022/05/04 16:38:19,Deposit,Other
5759577827,1025,Shiv Kumar,10000,2022/05/04 16:40:07,Deposit,Other
1628733977,1025,Shiv Kumar,10000,2022/05/04 16:40:08,Deposit,Other
4977701124,1028,Shiv Kumar,1000,2022/05/04 18:23:53,Withdraw,Electricity bill
2328842772,1028,Shiv Kumar,1000,2022/05/04 18:25:22,Withdraw,Water bill
0023725606,1028,Shiv Kumar,3000,2022/05/04 18:25:38,Withdraw,Gas bill
7576933945,1029,RohitRaja,1000,2022/05/04 18:42:17,Withdraw,Water bill
1296005667,1029,RohitRaja,4000,2022/05/04 18:42:24,Withdraw,Electricity bill
2233581969,1028,Shiv Kumar,1000,2022/05/04 18:48:30,Withdraw,Water bill
2517620444,1028,Shiv Kumar,100,2022/05/04 18:48:42,Withdraw,Gas bill
3523072031,1028,Shiv Kumar,1000,2022/05/04 19:05:42,Withdraw,Gas bill
0164110094,1028,Shiv Kumar,90900,2022/05/04 19:13:17,Withdraw,Other
6794592618,1028,Shiv Kumar,100,2022/05/04 19:13:47,Deposit,Other
7096310697,1030,ShivKumar,70000,2022/05/04 19:30:52,Withdraw,Other
1837448956,1029,RohitRaja,70000,2022/05/04 19:30:52,Deposit,Other
1654790009,1030,ShivKumar,1000,2022/05/04 19:31:18,Deposit,Other
4136083504,1030,ShivKumar,1000,2022/05/04 19:31:52,Withdraw,Other
0390216723,1029,RohitRaja,1000,2022/05/04 19:31:52,Deposit,Other
7961360995,1030,ShivKumar,1000,2022/05/04 19:37:15,Deposit,Other
5472710473,1030,ShivKumar,500,2022/05/04 19:37:44,Withdraw,Other
2167208817,1030,ShivKumar,500,2022/05/04 19:38:05,Withdraw,Other
0728300096,1030,ShivKumar,1000,2022/05/04 19:38:38,Deposit,Other
4030534722,1031,Shiv Kumar,500,2022/05/04 19:40:54,Withdraw,Other
0926813015,1031,Shiv Kumar,500,2022/05/04 19:40:56,Withdraw,Other
1417861665,1031,Shiv Kumar,500,2022/05/04 19:40:57,Withdraw,Other
2824001642,1031,Shiv Kumar,500,2022/05/04 19:40:59,Withdraw,Other
4314058974,1031,Shiv Kumar,500,2022/05/04 19:41:01,Withdraw,Other
4886139767,1031,Shiv Kumar,500,2022/05/04 19:41:02,Withdraw,Other
8285945200,1031,Shiv Kumar,500,2022/05/04 19:41:04,Withdraw,Other
3701189889,1031,Shiv Kumar,500,2022/05/04 19:41:06,Withdraw,Other
9713330926,1031,Shiv Kumar,500,2022/05/04 19:41:08,Withdraw,Other
8635096476,1031,Shiv Kumar,500,2022/05/04 19:41:09,Withdraw,Other
0612238005,1031,Shiv Kumar,500,2022/05/04 19:41:23,Withdraw,Other
8396173653,1031,Shiv Kumar,14500,2022/05/04 19:41:50,Withdraw,Other
9974537987,1029,RohitRaja,14500,2022/05/04 19:41:50,Deposit,Other
5370025516,1031,Shiv Kumar,20000,2022/05/04 19:42:08,Withdraw,Other
3397654592,1029,RohitRaja,20000,2022/05/04 19:42:08,Deposit,Other
0428177468,1031,Shiv Kumar,0,2022/05/04 19:42:45,Withdraw,Other
1360646486,1029,RohitRaja,0,2022/05/04 19:42:45,Deposit,Other
4060078832,1031,Shiv Kumar,0,2022/05/04 19:42:54,Withdraw,Other
7550052348,1029,RohitRaja,0,2022/05/04 19:42:54,Deposit,Other
7398703991,1031,Shiv Kumar,0,2022/05/04 19:49:34,Withdraw,Other
4150030946,1031,Shiv Kumar,1000,2022/05/05 00:15:12,Deposit,Other
0051389336,1029,RohitRaja,1000,2022/05/05 15:20:38,Withdraw,Water bill
4160532089,1029,RohitRaja,1000,2022/05/05 15:20:56,Withdraw,Gas bill
7560600559,1029,RohitRaja,1000,2022/05/05 15:25:58,Withdraw,Gas bill
1351359382,1029,RohitRaja,2000,2022/05/05 15:26:11,Withdraw,Water bill
8456547986,1032,Rohit Kumar,2000,2022/05/05 15:45:06,Withdraw,Other
7095963752,1032,Rohit Kumar,2000,2022/05/05 15:45:08,Withdraw,Other
5221953073,1032,Rohit Kumar,2000,2022/05/05 15:45:10,Withdraw,Other
7092229023,1032,Rohit Kumar,2000,2022/05/05 15:45:11,Withdraw,Other
7935975970,1032,Rohit Kumar,2000,2022/05/05 15:45:13,Withdraw,Other
1293970496,1032,Rohit Kumar,2000,2022/05/05 15:45:37,Withdraw,Other
2442045260,1031,Shiv Kumar,2000,2022/05/05 15:45:37,Deposit,Other
0442981878,1032,Rohit Kumar,2000,2022/05/05 15:46:23,Withdraw,Other
8921197994,1031,Shiv Kumar,2000,2022/05/05 15:46:23,Deposit,Other
4408842962,1032,Rohit Kumar,2000,2022/05/05 15:46:33,Withdraw,Other
1870154519,1031,Shiv Kumar,2000,2022/05/05 15:46:33,Deposit,Other
1510899352,1032,Rohit Kumar,2000,2022/05/05 15:46:48,Withdraw,Other
5848010765,1031,Shiv Kumar,2000,2022/05/05 15:46:48,Deposit,Other
2273207271,1032,Rohit Kumar,2000,2022/05/05 15:47:00,Withdraw,Other
3344941636,1031,Shiv Kumar,2000,2022/05/05 15:47:00,Deposit,Other
8325583977,1032,Rohit Kumar,30000,2022/05/05 15:47:32,Withdraw,Other
1991354691,1031,Shiv Kumar,30000,2022/05/05 15:47:32,Deposit,Other
9587298592,1032,Rohit Kumar,1000,2022/05/05 15:47:53,Deposit,Other
5851195023,1032,Rohit Kumar,10000,2022/05/05 15:48:00,Deposit,Other
7619969640,1032,Rohit Kumar,11000,2022/05/05 15:48:19,Withdraw,Other
5421572935,1032,Rohit Kumar,50000,2022/05/05 15:48:41,Deposit,Other
7920856040,1032,Rohit Kumar,50000,2022/05/05 15:49:10,Withdraw,Other
6424031576,1031,Shiv Kumar,50000,2022/05/05 15:49:10,Deposit,Other
6522531958,1032,Rohit Kumar,10000,2022/05/05 15:51:49,Deposit,Other
4830127834,1032,Rohit Kumar,10000,2022/05/05 15:52:02,Withdraw,Other
7521009036,1031,Shiv Kumar,10000,2022/05/05 15:52:02,Deposit,Other
5359851501,1031,Shiv Kumar,10000,2022/05/06 01:38:14,Deposit,Other
2437871853,1031,Shiv Kumar,111000,2022/05/06 01:43:33,Withdraw,Other
2088723921,1032,Rohit Kumar,111000,2022/05/06 01:43:33,Deposit,Other
6979689551,1031,Shiv Kumar,10000,2022/05/06 01:44:48,Deposit,Other
6732543081,1031,Shiv Kumar,3333,2022/05/06 01:44:59,Withdraw,Electricity bill
9127057506,1031,Shiv Kumar,3333,2022/05/06 01:45:10,Withdraw,Gas bill
6010687302,1031,Shiv Kumar,3334,2022/05/06 01:45:18,Withdraw,Water bill
0268778882,1031,Shiv Kumar,1000,2022/05/06 16:42:53,Deposit,Other
5153763237,1031,Shiv Kumar,1000,2022/05/06 16:43:03,Withdraw,Other
1383781322,1032,Rohit Kumar,1000,2022/05/06 16:43:03,Deposit,Other
4837028595,1031,Shiv Kumar,1000,2022/05/06 16:43:11,Deposit,Other
9449596914,1031,Shiv Kumar,1000,2022/05/06 16:43:16,Withdraw,Other
2569035017,1031,Shiv Kumar,10000,2022/05/06 16:45:26,Deposit,Other
9136689270,1031,Shiv Kumar,1000,2022/05/06 16:45:34,Withdraw,Other
9076760070,1031,Shiv Kumar,1000,2022/05/07 00:15:18,Deposit,Other
6380537520,1033,Rohit Raja,1000,2022/05/07 02:20:16,Withdraw,Electricity bill
8071680081,1033,Rohit Raja,500,2022/05/07 02:31:28,Withdraw,Water bill
2929138793,1034,Rohit,1000,2022/05/07 02:44:03,Withdraw,Gas bill
8898968887,1034,Rohit,89,2022/05/07 02:44:18,Withdraw,Water bill
4469266587,1034,Rohit,1,2022/05/07 15:33:07,Withdraw,Electricity bill
7357732936,1040,Shiv Kumar,1000,2022/05/07 18:49:27,Deposit,Other
3356411412,1040,Shiv Kumar,1000,2022/05/07 18:57:51,Withdraw,Other
7310878047,1040,Shiv Kumar,1000,2022/05/07 20:50:26,Withdraw,Other
9747147420,1041,ShivNu,1000,2022/05/07 20:50:26,Deposit,Other
3795361514,1041,ShivNu,10000,2022/05/08 00:26:03,Withdraw,Other
4392499064,1045,Shiv Kumar,10000,2022/05/08 00:30:34,Withdraw,Other
9867119991,1046,Rohit12,1000,2022/05/08 14:38:17,Withdraw,Other
9864111770,1041,Shiv,1000,2022/05/08 14:38:17,Deposit,Other
1026802859,1046,Rohit12,10000,2022/05/08 14:38:41,Withdraw,Other
7276015703,1041,Shiv,10000,2022/05/08 14:38:41,Deposit,Other
4008309678,1046,Rohit12,1000,2022/05/08 14:54:16,Withdraw,Other
2366071862,1046,Rohit12,1000,2022/05/08 14:54:20,Withdraw,Other
9526059652,1046,Rohit12,1000,2022/05/08 14:54:21,Withdraw,Other
6879753740,1046,Rohit12,1000,2022/05/08 14:54:23,Withdraw,Other
8948846891,1046,Rohit12,1000,2022/05/08 14:54:24,Withdraw,Other
9968223203,1046,Rohit12,1000,2022/05/08 14:54:26,Withdraw,Other
1981325327,1046,Rohit12,1000,2022/05/08 14:54:28,Withdraw,Other
6640551688,1046,Rohit12,1000,2022/05/08 14:54:30,Withdraw,Other
4536160393,1046,Rohit12,1000,2022/05/08 14:54:31,Withdraw,Other
8929590251,1046,Rohit12,1000,2022/05/08 14:54:33,Withdraw,Other
4998350137,1046,Rohit12,1000,2022/05/08 14:54:35,Withdraw,Other
2454173109,1046,Rohit12,1000,2022/05/08 14:54:36,Withdraw,Other
3623802850,1046,Rohit12,1000,2022/05/08 14:54:38,Withdraw,Other
4642058006,1046,Rohit12,40000,2022/05/08 14:55:25,Withdraw,Other
8020271655,1046,Rohit12,40000,2022/05/08 14:55:27,Withdraw,Other
8610726595,1046,Rohit12,6000,2022/05/08 14:55:43,Withdraw,Other
0793929325,1046,Rohit12,0,2022/05/08 14:55:50,Withdraw,Other
4629849914,1046,Rohit12,1000,2022/05/08 14:56:00,Deposit,Other
7442006628,1046,Rohit12,10000,2022/05/08 14:56:06,Deposit,Other
5033020051,1046,Rohit12,1000,2022/05/08 14:56:18,Withdraw,Other
4059428413,1041,Shiv,1000,2022/05/08 14:56:18,Deposit,Other
0295887310,1046,Rohit12,10000,2022/05/08 14:56:53,Withdraw,Other
4119220676,1041,Shiv,10000,2022/05/08 14:56:53,Deposit,Other
1903988940,1046,Rohit12,100000,2022/05/08 14:57:01,Deposit,Other
5874737728,1046,Rohit12,10000,2022/05/08 14:57:10,Withdraw,Other
7630769611,1041,Shiv,10000,2022/05/08 14:57:10,Deposit,Other
6843524014,1046,Rohit12,90000,2022/05/08 14:57:57,Withdraw,Other
9907890363,1041,Shiv,90000,2022/05/08 14:57:57,Deposit,Other
1776951524,1039,ShivR,1000,2022/05/08 19:16:07,Withdraw,Electricity bill
6949673408,1047,Shiv Kumar,1000,2022/05/08 22:07:53,Withdraw,Other
5431781003,1047,Shiv Kumar,1000,2022/05/08 22:07:59,Withdraw,Other
4190784003,1047,Shiv Kumar,1000,2022/05/08 23:32:20,Withdraw,Other
4975811307,1047,Shiv Kumar,1000,2022/05/09 21:39:01,Deposit,Other
9549084668,1047,Shiv Kumar,1000,2022/05/10 00:07:22,Withdraw,Electricity bill
8072185244,1047,Shiv Kumar,1000,2022/05/11 20:59:36,Deposit,Other
5132475572,1047,Shiv Kumar,1000,2022/05/11 21:00:02,Withdraw,Other
2319372107,1047,Shiv Kumar,1000,2022/05/11 21:00:09,Withdraw,Other
6172430640,1047,Shiv Kumar,6000,2022/05/11 21:00:29,Withdraw,Other
0553022435,1047,Shiv Kumar,10000,2022/05/12 23:03:43,Deposit,Other
4953772495,1047,Shiv Kumar,1000,2022/05/12 23:07:16,Withdraw,Gas bill
5253706926,1049,Shiv,1000,2022/05/15 18:31:35,Deposit,Other
0525265526,1049,Shiv,300,2022/05/15 18:31:49,Withdraw,Other
0863496834,1049,Shiv,1000,2022/05/15 18:32:02,Deposit,Other
9619624007,1049,Shiv,1000,2022/05/15 18:32:11,Withdraw,Other
5854144239,1052,Rohit,1000,2022/05/15 19:00:41,Deposit,Other
9458971044,1052,Rohit,1000,2022/05/15 19:00:50,Deposit,Other
7042532287,1052,Rohit,1000,2022/05/15 19:01:05,Deposit,Other
4219231624,1052,Rohit,1000,2022/05/15 19:06:09,Deposit,Other
3884295103,1052,Rohit,1000,2022/05/15 19:08:15,Withdraw,Other
6957445421,1052,Rohit,1000,2022/05/15 19:10:55,Deposit,Other
0320894337,1052,Rohit,1000,2022/05/15 19:11:20,Withdraw,Other
5425945564,1052,Rohit,3000,2022/05/15 19:11:29,Withdraw,Other
9909435295,1052,Rohit,10000,2022/05/15 19:11:52,Deposit,Other
9721623277,1052,Rohit,1000,2022/05/15 19:12:00,Withdraw,Electricity bill
3837670860,1052,Rohit,1000,2022/05/15 19:12:10,Withdraw,Water bill
7213600835,1053,Shiv K,1000,2022/05/19 00:24:15,Deposit,Other
6775676300,1053,Shiv K,10000,2022/05/19 00:24:23,Deposit,Other
1012931619,1053,Shiv K,0,2022/05/19 00:24:27,Deposit,Other
0934368437,1053,Shiv K,1000,2022/05/19 00:24:35,Withdraw,Other
6506658111,1053,Shiv K,1000,2022/05/19 00:24:38,Withdraw,Other
4113647731,1053,Shiv K,10000,2022/05/19 00:24:49,Withdraw,Other
4163754968,1053,Shiv K,10000,2022/05/19 00:26:03,Deposit,Other
7747353348,1053,Shiv K,10000,2022/05/19 00:26:24,Withdraw,Other
4604400673,1050,Shiv,10000,2022/05/19 00:26:24,Deposit,Other
1828720703,1053,Shiv K,100000,2022/05/19 00:26:36,Deposit,Other
4532411003,1053,Shiv K,1000,2022/05/19 00:26:43,Withdraw,Electricity bill
8205596849,1057,Rohit,1000,2022/05/19 22:35:47,Deposit,Other
3532320887,1057,Rohit,10000,2022/05/19 22:35:56,Deposit,Other
3922739730,1057,Rohit,1000,2022/05/19 22:36:01,Deposit,Other
6302293858,1057,Rohit,10000,2022/05/19 22:36:17,Withdraw,Other
9260513580,1057,Rohit,1000,2022/05/19 22:36:24,Deposit,Other
9642909941,1057,Rohit,52000,2022/05/19 22:36:43,Withdraw,Other
3070279456,1054,Shiv Kumar,52000,2022/05/19 22:36:43,Deposit,Other
6783453268,1057,Rohit,200,2022/05/19 22:36:53,Withdraw,Electricity bill
7616812176,1057,Rohit,100,2022/05/19 22:41:09,Withdraw,Electricity bill
1477649824,1057,Rohit,100,2022/05/19 22:44:22,Withdraw,Gas bill
5868174369,1057,Rohit,100,2022/05/19 22:44:33,Withdraw,Water bill
2262256620,1058,Rohit,10000,2022/05/19 22:54:41,Deposit,Other
6225016167,1058,Rohit,1000,2022/05/19 22:55:00,Withdraw,Electricity bill
1479855739,1058,Rohit,500,2022/05/19 22:55:11,Withdraw,Gas bill
0634671521,1058,Rohit,10000,2022/05/19 22:55:26,Withdraw,Water bill
8611543312,1059,Shiv Kumar,1000,2022/05/19 22:59:50,Deposit,Other
7224487938,1059,Shiv Kumar,1000,2022/05/19 22:59:55,Deposit,Other
0235313497,1059,Shiv Kumar,3000,2022/05/19 22:59:59,Deposit,Other
1765686502,1059,Shiv Kumar,1000,2022/05/19 23:00:04,Deposit,Other
3650891621,1059,Shiv Kumar,0,2022/05/19 23:00:11,Deposit,Other
4794925052,1059,Shiv Kumar,0,2022/05/19 23:00:15,Deposit,Other
5978774280,1059,Shiv Kumar,1000,2022/05/19 23:01:26,Withdraw,Other
4529634527,1060,Rohit,1000,2022/05/19 23:01:26,Deposit,Other
3364812400,1059,Shiv Kumar,1000,2022/05/19 23:01:50,Withdraw,Other
3545403568,1060,Rohit,1000,2022/05/19 23:01:50,Deposit,Other
3481216636,1059,Shiv Kumar,1000,2022/05/19 23:01:57,Withdraw,Other
2031441597,1060,Rohit,1000,2022/05/19 23:01:57,Deposit,Other
7924666355,1059,Shiv Kumar,6000,2022/05/19 23:02:21,Withdraw,Electricity bill
0168005470,1059,Shiv Kumar,6000,2022/05/19 23:02:29,Withdraw,Gas bill
3588893908,1059,Shiv Kumar,1000,2022/05/19 23:02:35,Withdraw,Water bill
4596549206,1059,Shiv Kumar,1000,2022/05/19 23:02:55,Deposit,Other
6906068138,1059,Shiv Kumar,1000,2022/05/19 23:03:08,Withdraw,Other
1661232368,1060,Rohit,1000,2022/05/19 23:03:08,Deposit,Other
0429965682,1059,Shiv Kumar,10000,2022/05/20 13:23:56,Deposit,Other
2416917855,1059,Shiv Kumar,1000,2022/05/20 13:24:03,Deposit,Other
5385350150,1059,Shiv Kumar,500,2022/05/20 13:24:24,Withdraw,Other
7287865584,1060,Rohit,500,2022/05/20 13:24:24,Deposit,Other
3300981830,1059,Shiv Kumar,400,2022/05/20 13:24:33,Withdraw,Other
3958022934,1060,Rohit,400,2022/05/20 13:24:33,Deposit,Other
2152600340,1059,Shiv Kumar,1000,2022/05/20 13:27:48,Withdraw,Other
7902499860,1060,Rohit,1000,2022/05/20 13:27:48,Deposit,Other
3589728738,1062,Shiv Kumar,1000,2022/05/20 13:31:49,Deposit,Other
2818953011,1062,Shiv Kumar,1000,2022/05/20 13:32:20,Deposit,Other
3655801795,1062,Shiv Kumar,1000,2022/05/20 13:32:34,Deposit,Other
0279996249,1062,Shiv Kumar,1000,2022/05/20 13:32:42,Withdraw,Other
9366253312,1062,Shiv Kumar,1000,2022/05/20 13:33:07,Withdraw,Other
8178520846,1060,Rohit,1000,2022/05/20 13:36:31,Deposit,Other
9870040483,1060,Rohit,1000,2022/05/20 13:37:00,Withdraw,Other
2216223147,1062,Shiv Kumar,1000,2022/05/20 13:37:00,Deposit,Other
3855871063,1064,Huzaifa,1000,2022/05/20 14:49:49,Deposit,Other
2824416831,1064,Huzaifa,1000,2022/05/20 14:49:53,Deposit,Other
5836396275,1064,Huzaifa,1000,2022/05/20 14:50:03,Deposit,Other
3020502864,1064,Huzaifa,1000,2022/05/20 14:55:41,Withdraw,Other
3742081517,1064,Huzaifa,1000,2022/05/20 14:55:55,Deposit,Other
1133834651,1064,Huz,1000,2022/05/20 14:58:50,Deposit,Other
7412357810,1064,Huz,1000,2022/05/20 14:59:00,Deposit,Other
5876112573,1064,Huz,5000,2022/05/20 14:59:08,Withdraw,Other
5025107552,1064,Huz,500,2022/05/20 14:59:25,Withdraw,Electricity bill
2357215515,1064,Huz,200,2022/05/20 14:59:34,Withdraw,Gas bill
0023961525,1064,Huz,1000,2022/05/20 14:59:50,Deposit,Other
1855199068,1064,Huz,1000,2022/05/20 15:05:12,Deposit,Other
0847206275,1064,Huz,1000,2022/05/20 15:05:20,Deposit,Other
5753086235,1064,Huz,4000,2022/05/20 15:05:33,Withdraw,Other
8584110384,1063,Sahil,4000,2022/05/20 15:05:33,Deposit,Other
2993372288,1064,Huz,1000,2022/05/20 16:14:59,Deposit,Other
2675214074,1062,Shiv Kumar,15000,2022/05/21 00:42:51,Deposit,Other
1865195533,1062,Shiv Kumar,1000,2022/05/21 00:51:01,Deposit,Other
5545846952,1062,Shiv Kumar,10000,2022/05/21 15:34:25,Deposit,Other
7121558008,1062,Shiv Kumar,6400,2022/05/21 15:34:50,Withdraw,Other
9157891973,1064,Huz,6400,2022/05/21 15:34:50,Deposit,Other
5371585598,1062,Shiv Kumar,100,2022/05/21 15:35:09,Withdraw,Water bill
2009353934,1064,Huz,100,2022/05/21 17:53:22,Withdraw,Water bill
8751317771,1062,Shiv Kumar,10000,2022/05/23 22:05:08,Deposit,Other
8357485059,1062,Shiv Kumar,100,2022/05/23 22:48:28,Withdraw,Electricity bill
1568525102,1065,Shiv,100,2022/05/24 23:20:00,Deposit,Other
8929341246,1065,Shiv,200,2022/05/24 23:20:26,Withdraw,Other
2411247235,1065,Shiv,1000,2022/05/24 23:20:51,Withdraw,Other
2577321973,1063,Sahil,1000,2022/05/24 23:20:51,Deposit,Other
2956790023,1065,Shiv,100,2022/05/24 23:21:20,Withdraw,Electricity bill
4192940616,1065,Shiv,1000,2022/05/24 23:21:42,Withdraw,Water bill
7641983952,1065,Shiv,800,2022/05/24 23:38:33,Withdraw,Other
7854894627,1066,Shiv,1000,2022/05/25 08:10:00,Deposit,Other
8185638498,1066,Shiv,1000,2022/05/25 08:10:31,Withdraw,Other
8963923321,1066,Shiv,10000,2022/05/25 08:13:49,Withdraw,Other
0816018056,1067,Rohan,10000,2022/05/25 08:13:49,Deposit,Other
3562003661,1066,Shiv,1000,2022/05/25 08:14:11,Deposit,Other
2197893412,1066,Shiv,100,2022/05/25 08:14:23,Withdraw,Electricity bill
4333242580,1066,Shiv,500,2022/05/25 12:10:07,Withdraw,Water bill
4094740772,1068,rohit,100,2022/05/25 12:17:40,Deposit,Other
8149957780,1069,Shiv,10000,2022/05/25 13:19:54,Deposit,Other
3102455212,1069,Shiv,5000,2022/05/25 13:21:13,Withdraw,Other
6145659240,1069,Shiv,10000,2022/05/25 13:23:34,Withdraw,Other
7236210117,1069,Shiv,1000,2022/05/25 13:24:03,Withdraw,Other
9643235432,1066,Shiv,1000,2022/05/25 13:24:03,Deposit,Other
4951444118,1069,Shiv,1000,2022/05/25 13:24:29,Withdraw,Electricity bill
9862598182,1069,Shiv,100,2022/05/25 13:27:52,Withdraw,Gas bill
8740049671,1069,Shiv,10000,2022/05/25 13:55:52,Deposit,Other
4390431582,1069,Shiv,900,2022/05/25 21:06:20,Deposit,Other
1156632685,1069,Shiv,1800,2022/05/25 21:06:53,Withdraw,Other
9393365023,1066,Shiv,100,2022/05/29 01:07:27,Withdraw,Gas bill
9325451233,1066,Shiv,100000000,2022/05/29 01:12:05,Deposit,Other
4755663974,1062,Shiv Raj,1000,2022/05/29 01:14:07,Deposit,Other
8739110962,1062,Shiv Raj,1000,2022/05/29 01:14:12,Deposit,Other
7260576241,1062,Shiv Raj,1000,2022/05/29 01:14:18,Deposit,Other
2589093244,1062,Shiv Raj,1000,2022/05/29 01:14:23,Deposit,Other
4557315172,1062,Shiv Raj,1000,2022/05/29 01:14:26,Withdraw,Other
6368418155,1062,Shiv Raj,10,2022/05/29 01:14:39,Deposit,Other
6828286797,1062,Shiv Raj,10,2022/05/29 01:14:43,Deposit,Other
6511561601,1062,Shiv Raj,0,2022/05/29 01:14:51,Withdraw,Other
8148779850,1062,Shiv Raj,0,2022/05/29 01:14:59,Deposit,Other
7698973234,1062,Shiv Raj,100,2022/05/29 01:15:04,Deposit,Other
3876484547,1062,Shiv Raj,30,2022/05/29 01:15:12,Deposit,Other
3790356638,1070,Vini,10000,2022/05/29 01:18:19,Deposit,Other
1338026300,1070,Vini,20000,2022/05/29 01:18:51,Withdraw,Other
9248974216,1062,Shiv Raj,500,2022/05/29 17:07:26,Deposit,Other
5434607310,1062,Shiv Raj,50,2022/05/29 17:07:39,Deposit,Other
5963466578,1066,Shiv,1000000,2022/06/10 00:05:45,Withdraw,Other
0067440200,1066,Shiv,1000,2022/06/10 00:11:12,Withdraw,Other
0405761656,1054,Shiv Kumar,1200,2022/10/19 22:06:28,Deposit,Other
6239297922,1054,Shiv Kumar,14000,2022/10/19 22:06:37,Deposit,Other
2996394073,1054,Shiv Kumar,1500,2022/10/19 22:06:45,Withdraw,Other
5610990768,1054,Shiv Kumar,5700,2022/10/19 22:07:21,Withdraw,Other
3821887114,1058,Rohit,5700,2022/10/19 22:07:21,Deposit,Other
2624736792,1054,Shiv Kumar,10000,2022/10/19 22:07:39,Withdraw,Electricity bill
